price,meters,rooms,Fix_zone,Fix_place_type,Fix_operation,currency,subzone1,subzone2,subzone3,Date,Urls
130000,75,3,Bsas Gba Norte,ph,alquiler,$,Vicente Lopez,Vicente López, Villa Martelli,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1292472030-alquiler-villa-martelli-vicente-lopez-ph-3-ambientes-2-dormitorios-patio-terraza-sin-expensas-las-heras-4200-_JM
100000,60,3,Bsas Gba Norte,ph,alquiler,$,San Isidro,San Isidro, Villa Adelina,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1291011109-ph-villa-adelina-_JM
65000,80,3,Bsas Gba Norte,ph,alquiler,$,General San Martin,General San Martín, Villa José León Suárez,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1294393509-ph-en-alquiler-en-jose-leon-suarez-_JM
130000,54,3,Bsas Gba Norte,ph,alquiler,$,Vicente Lopez,Vicente López, Florida,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1293505548-ph-de-3-ambientes-en-alquiler-en-florida-_JM
180000,53,3,Bsas Gba Norte,ph,alquiler,$,Vicente Lopez,Vicente López, Florida,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1293916014-duplex-en-alquiler-en-florida-3-ambientes-con-terraza-_JM
150000,130,4,Bsas Gba Norte,ph,alquiler,$,Pilar,Pilar, Robles Del Monarca,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1291690033-duplex-4-ambientes-con-pileta-robles-del-monarca-_JM
210000,125,4,Bsas Gba Norte,ph,alquiler,$,San Isidro,San Isidro,Haedo  400,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1288011244-ph-al-frente-sin-expensas-en-alquiler-_JM
140000,90,3,Bsas Gba Norte,ph,alquiler,$,San Miguel,San Miguel, Bella Vista,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1290445960-ph-en-alquiler-en-bella-vista-_JM
150000,147,4,Bsas Gba Norte,ph,alquiler,$,General San Martin,General San Martín, Villa Lynch,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1291074813-alq-ph-4-amb-con-patio-gral-san-martin-_JM
155000,79,3,Bsas Gba Norte,ph,alquiler,$,San Fernando,San Fernando, Victoria,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1272358498-ph-3-ambientes-alquiler-cochera-patio-en-victoria-_JM
110000,130,4,Bsas Gba Norte,ph,alquiler,$,Pilar,Pilar, El Tejar,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1284798020-venta-casa-duplex-dormi-en-barrio-cerrado-el-tejar-_JM
60000,40,2,Bsas Gba Norte,ph,alquiler,$,General San Martin,General San Martín, Villa José León Suárez,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1293226780-ph-jose-leon-suarez-_JM
51900,51,2,Bsas Gba Norte,ph,alquiler,$,General San Martin,General San Martín, Villa José León Suárez,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1285498138-ph-2-ambientes-1-cuarto-cercanias-estacion-chilavertsuarez-sin-expensas-_JM
60000,40,3,Bsas Gba Norte,ph,alquiler,$,General San Martin,General San Martín, Villa José León Suárez,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1294762682-alquiler-de-ph-3-ambientes-proximo-a-colegio-concordia-_JM
160000,100,4,Bsas Gba Norte,ph,alquiler,$,San Isidro,San Isidro, Martínez,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1280250191-ph-mart-santa-fefleming-_JM
40000,30,1,Bsas Gba Norte,ph,alquiler,$,General San Martin,General San Martín, Villa José León Suárez,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1294239425-alquiler-diagonal-suarez-190-monoambiente-_JM
80000,60,2,Bsas Gba Norte,ph,alquiler,$,General San Martin,General San Martín, San Martín Centro,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1291854452-ph-2-ambientes-independiente-en-planta-baja-en-alquiler-en-san-martin-centro-_JM
70000,48,2,Bsas Gba Norte,ph,alquiler,$,General San Martin,General San Martín, Villa José León Suárez,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1293265525-ph-jose-leon-suarez-_JM
95000,33,1,Bsas Gba Norte,ph,alquiler,$,Vicente Lopez,Vicente López, Olivos,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1288024778-olivos-ph-planta-alta-monoambiente-amoblado-_JM
58000,35,1,Bsas Gba Norte,ph,alquiler,$,Vicente Lopez,Vicente López, Florida Oeste,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1297535129-ph-sin-expensas-en-florida-vicente-lopez-_JM
75000,60,3,Bsas Gba Norte,ph,alquiler,$,General San Martin,General San Martín, Villa Ballester,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1300585135-ballester-duplex-al-fondo-3-ambientes-a-estrenar-_JM
65000,40,2,Bsas Gba Norte,ph,alquiler,$,General San Martin,General San Martín, Villa Maipú,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1301641231-alquiler-ph-de-dos-ambientes-villa-maipu-_JM
120000,65,3,Bsas Gba Norte,ph,alquiler,$,Tigre,Tigre, Argentina,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1292479083-dueno-alquila-luminoso-ph-3-amb-gran-terraza-en-tigre-centro-febrero23-_JM
150000,75,3,Bsas Gba Norte,ph,alquiler,$,Vicente Lopez,Vicente López, Florida Oeste,2023/01/07,https://inmueble.mercadolibre.com.ar/MLA-1278595403-ph-3-amb-planta-alta-c-terraza-_JM
170000,88,3,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Vicente López,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1300842194-amplio-departamento-con-cochera-_JM
150000,65,3,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Florida,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1300058603-alquiler-dpto-3-amb-cbalcon-cochera-y-baulera-_JM
240000,76,3,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro, Beccar Plaza,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1298810109-formidable-3-amb-c-cochera-y-parrilla-beccar-plaza-2-_JM
42500,30,1,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, Argentina,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1272821207-promo-comodo-monoambiente-en-pilar-centro-_JM
59000,40,2,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, Argentina,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1274374438-promo-luminoso-2-ambientes-en-pilar-centro-_JM
80000,52,3,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, Argentina,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1275933790-dueno-directo-alquila-departamentos-52-m2-en-pilar-_JM
65000,45,2,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar,San Luis 208,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1265846265-dueno-directo-alquila-departamentos-45-m2-en-pilar-_JM
55000,32,1,Bsas Gba Norte,departamento,alquiler,$,San Fernando,San Fernando,Alsina Al 1300,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1286560277-departamento-sfer-viascentro-_JM
80000,50,2,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro,Diego Palma 65 San Isidro,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1283095696-departamento-sisi-centro-_JM
62500,40,2,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar,Nazarre 1100,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1264014129-departamento-en-alquiler-en-pilar-gba-zona-norte-argentina-_JM
57000,30,1,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar,Chubut 1400,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1281635881-departamento-monoambiente-en-alquiler-en-villa-rosa-pilar-gba-zona-norte-_JM
115000,90,3,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Munro,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1286074051-departamento-de-3-ambientes-vicente-lopez-_JM
100000,46,2,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, Terrazas Del Lago,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1280247507-departamento-alquiler-terrazas-del-lago-pilar-_JM
140000,80,3,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, Casas Del Alto,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1280826724-departamento-casas-del-alto-manzanares-pilar-_JM
70000,35,1,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro, Béccar,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1287059332-excelente-monoambiente-c-cochera-en-edificio-con-amenities-_JM
260000,80,3,Bsas Gba Norte,departamento,alquiler,$,Tigre,Tigre,Departamento 3 Amb En Alquiler Anual Tigre Vistas Terrazas,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1294765331-departamento-3-amb-en-alquiler-anual-tigre-vistas-terrazas-_JM
120000,92,3,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel,Domingo Pelufo 900,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1281654874-departamento-en-alquiler-en-san-miguel-gba-zona-norte-argentina-_JM
55000,30,2,Bsas Gba Norte,departamento,alquiler,$,Escobar,Escobar, Ingeniero Maschwitz,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1292133928-departamento-no-apto-para-ninos-ni-mascotas-_JM
160000,60,3,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro, Martínez,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1286129446-departamento-en-alquiler-martinez-_JM
190000,47,2,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Olivos,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1302529345-excelente-departamento-en-el-puerto-de-olivos-_JM
33000,30,1,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, Del Viso,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1297301582-departamentos-de-1-ambiente-y-medio-_JM
70000,45,3,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, Argentina,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1298251241-departamento-en-alquiler-1-dormitorio-zona-estacion-tren-pilar-centro-_JM
108000,90,2,Bsas Gba Norte,departamento,alquiler,$,Tigre,Tigre, Argentina,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1285507683-dueno-directo-loft-100-mts-cuadrados-2-ambientes-piscina-_JM
110000,43,2,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, Palmas Del Sol,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1285873591-alquiler-depto-2-amb-palmas-del-sol-_JM
190000,75,3,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Olivos,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1297547482-edificio-a-estrenar-punto-norte-departamento-3-ambientes-olivos-_JM
90000,50,2,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Olivos,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1299460773-departamento-olivos-2-ambientes-vista-al-rio-_JM
90000,43,2,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro, Martínez,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1300581606-departamento-2-ambientes-alquiler-martinez-_JM
120000,42,1,Bsas Gba Norte,departamento,alquiler,$,Tigre,Tigre, Nordelta El Palmar,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1300033532-departamento-1ambiente-amoblado-alquiler-nordelta-_JM
70000,41,2,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel, Muñiz,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1300996848-departamento-nuevo-2-ambientes-balcon-con-parrilla-_JM
120000,52,2,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro,Nicolas Avellaneda 700,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1297397025-alquiler-2-ambientes-con-cochera-san-isidro-_JM
78000,33,2,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, La Lucila,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1298789470-pb-cpatio-y-bajas-expensas-cerca-de-la-estacion-la-lucila-_JM
85000,39,2,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López,Libertador Al 1700,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1299631154-departamento-2-ambientes-luminoso-vlopez-viasrio-_JM
62000,40,2,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz,Canning  100,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1297721553-en-alquiler-2-ambientes-con-cochera-y-patio-jose-c-paz-_JM
150000,75,3,Bsas Gba Norte,departamento,alquiler,$,Tigre,Tigre, Nordelta,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1300588613-departamento-yoo-nordelta-_JM
78000,45,2,Bsas Gba Norte,departamento,alquiler,$,San Fernando,San Fernando, Victoria,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1299594299-departamento-victoria-_JM
130000,60,3,Bsas Gba Norte,departamento,alquiler,$,Tigre,Tigre,Enciso 1200,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1301256164-departamento-en-alquiler-en-tigre-gba-zona-norte-argentina-_JM
125000,42,2,Bsas Gba Norte,departamento,alquiler,$,Tigre,Tigre,Venice Tigre,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1299524003-alquiler-dpto-2-amb-cochera-amenities-seg-venice-_JM
160000,92,4,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa Ballester,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1297719909-departamento-4-ambientes-en-alquiler-villa-ballester-_JM
160000,84,3,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Olivos,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1300110196-excelente-unidad-tipo-casa-a-estrenar-en-complejo-3-ambientes-cochera-olivos-_JM
80000,34,1,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Florida,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1298849168-monoambiente-alquiler-florida-mitreeste-_JM
90000,60,3,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel, Muñiz,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1299680547-departamento-en-alquiler-en-muniz-_JM
80000,50,2,Bsas Gba Norte,departamento,alquiler,$,San Fernando,San Fernando,Libertador Al 300,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1298860244-departamento-sfer-viaslibert-_JM
100000,85,4,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz, Del Viso,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1297529198-departamento-del-viso-_JM
140000,120,4,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel,Pavon Al 1100. Entre Sargento Cabral Y Rodriguez Peña,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1298788201-departamento-en-alquiler-en-san-miguel-_JM
138000,110,4,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel,Avenida Presidente Juan Domingo Perón 2083,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1300844327-departamento-de-4-ambientes-ubicado-en-el-piso-16-y-17-sobre-la-av-peron-al-2000-san-miguel-_JM
160000,40,2,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Olivos,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1301654329-departamento-olivos-_JM
150000,79,4,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro, Acassuso,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1297766026-departamento-en-alquiler-ubicado-en-acassuso-san-isidro-gba-zona-norte-_JM
80000,48,2,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Florida,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1300842833-alquiler-2-amb-con-balcon-y-cochera-_JM
55000,42,1,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel, Argentina,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1300097492-dto-2-amb-pa-en-centro-san-miguel-cod-a214-_JM
77000,42,2,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa Ballester,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1299603206-alquiler-departamento-2-ambientes-villa-ballester-_JM
145000,65,3,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro, Béccar,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1298903815-alquiler-de-departamento-de-tres-3-ambientes-en-beccar-san-isidro-zona-norte-_JM
110000,50,2,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro,25 De Mayo 33 1ºb,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1300590459-departamento-san-isidro-_JM
130000,120,4,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel,Guemes Al 600. Entre San Lorenzo Y Gral. Urquiza,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1300039922-departamento-en-alquiler-en-san-miguel-village-_JM
40000,35,2,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz,Santiago Luis Copello 37,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1298801755-departamentos-centro-de-jose-c-paz-_JM
110000,55,3,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel,Domingo Faustino Sarmiento 1247. Entre Italia Y Rodriguez Peña,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1299524190-departamento-en-alquiler-en-san-miguel-_JM
175000,56,2,Bsas Gba Norte,departamento,alquiler,$,Tigre,Tigre, Nordelta Portezuelo,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1298608841-departamento-en-alquiler-en-portezuelo-nordelta-tigre-_JM
55000,48,2,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa Ballester,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1300493416-departamento-en-alquiler-en-villa-ballester-_JM
98000,70,3,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar,Las Heras Pilar 400,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1301019609-departamento-en-alquiler-ubicado-en-villa-morra-pilar-gba-zona-norte-_JM
60000,75,3,Bsas Gba Norte,departamento,alquiler,$,Escobar,Escobar, Belén De Escobar,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1300515858-departamento-belen-de-escobar-_JM
85000,60,4,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel, Argentina,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1300995857-alquiler-departamento-4-ambientes-en-edificio-cofavi-_JM
70000,40,2,Bsas Gba Norte,departamento,alquiler,$,Escobar,Escobar, Belén De Escobar,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1300109714-departamento-esc-centro-_JM
140000,40,2,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Florida,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1301660578-alquiler-dep-2-amb-balcon-cochera-vicente-lopez-_JM
75000,45,2,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Barrio Parque Gral San Martín,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1299603448-departamento-san-martin-_JM
80000,43,2,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, Las Campanillas,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1300782160-departamento-en-alquiler-en-las-campanillas-pilar-gba-zona-norte-_JM
85000,42,2,Bsas Gba Norte,departamento,alquiler,$,San Fernando,San Fernando, Victoria,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1301019038-dpto-2amb-c-cochera-pileta-y-baulera-excte-estado-_JM
80000,35,1,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, Lagoon Pilar,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1299676421-studio-playa-_JM
145000,60,2,Bsas Gba Norte,departamento,alquiler,$,Tigre,Tigre, Nordelta Martín Pescador,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1299595241-departamento-en-alquiler-en-martin-pescador-marinas-de-portezuelo-portezuelo-_JM
120000,65,3,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa Ballester,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1300491215-departamento-villa-ballester-_JM
75000,43,2,Bsas Gba Norte,departamento,alquiler,$,Escobar,Escobar, Belén De Escobar,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1300098424-departamento-esc-centro-_JM
68000,94,2,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel,Peluffo 1352,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1299634303-departamento-en-alquiler-de-1-dormitorio-en-san-miguel-_JM
50000,46,2,Bsas Gba Norte,departamento,alquiler,$,Malvinas Argentinas,Malvinas Argentinas, Villa De Mayo,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1299456660-departamento-de-2-ambientes-en-alquiler-villa-de-mayo-m-argentinas-_JM
80000,45,2,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Olivos,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1299635832-departamento-en-alquiler-en-olivos-_JM
80000,60,1,Bsas Gba Norte,departamento,alquiler,$,Escobar,Escobar, Loma Verde,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1299521548-alq-2-amb-con-parque-_JM
80000,41,2,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Florida,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1299141964-departamento-florida-mitreeste-_JM
120000,100,3,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel,Castelar   3100,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1298459652-duplex-tres-ambientes-en-san-miguel-_JM
77000,45,2,Bsas Gba Norte,departamento,alquiler,$,San Fernando,San Fernando,Lavalle Al 1300,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1300929852-departamento-2-ambientes-en-alquiler-san-fernando-_JM
175000,80,3,Bsas Gba Norte,departamento,alquiler,$,Tigre,Tigre,Jai Towers 0,2023/01/07,https://departamento.mercadolibre.com.ar/MLA-1300918346-departamento-en-alquiler-en-tigre-gba-zona-norte-argentina-_JM
