price,meters,rooms,Fix_zone,Fix_place_type,Fix_operation,currency,subzone1,subzone2,subzone3,Date,Urls
200000,93,4,Capital Federal,departamento,alquiler,$,Belgrano,0,"Belgrano, Capital Federal",2022/12/02,/departamento-en-alquiler-en-belgrano-4-ambientes--12146551
70000,40,2,Capital Federal,departamento,alquiler,$,Urquiza,0,"Urquiza R, Villa Urquiza",2022/12/02,/departamento-en-alquiler-en-urquiza-r-2-ambientes--12139597
95000,70,3,Capital Federal,departamento,alquiler,$,Monserrat,0,"Monserrat, Centro",2022/12/02,/departamento-en-alquiler-en-monserrat-3-ambientes--12157999
90000,60,3,Capital Federal,departamento,alquiler,$,Congreso,0,"Congreso, Capital Federal",2022/12/02,/departamento-en-alquiler-en-congreso-3-ambientes--12153554
60000,35,2,Capital Federal,departamento,alquiler,$,Villa Devoto,0,"Villa Devoto, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-devoto-2-ambientes--12158833
215000,80,3,Capital Federal,departamento,alquiler,$,Palermo,0,"Palermo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-palermo-3-ambientes--7089883
115000,48,3,Capital Federal,departamento,alquiler,$,Villa Ortuzar,0,"Villa Ortuzar, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-ortuzar-3-ambientes--12158742
73000,33,1,Capital Federal,departamento,alquiler,$,Caballito,0,"Caballito, Capital Federal",2022/12/02,/departamento-en-alquiler-en-caballito-1-ambiente--12125408
160000,53,3,Capital Federal,departamento,alquiler,$,Urquiza,0,"Villa Urquiza, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-urquiza-3-ambientes--12143451
68000,38,2,Capital Federal,departamento,alquiler,$,Almagro,0,"Almagro Sur, Almagro",2022/12/02,/departamento-en-alquiler-en-almagro-sur-2-ambientes--11116830
130000,45,1,Capital Federal,departamento,alquiler,$,Villa Pueyrredon,0,"Villa Pueyrredon, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-pueyrredon--11875313
90000,75,3,Capital Federal,departamento,alquiler,$,Villa Luro,0,"Villa Luro, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-luro-3-ambientes--12158643
120000,61,3,Capital Federal,departamento,alquiler,$,Las Cañitas,0,"Las Cañitas, Belgrano",2022/12/02,/departamento-en-alquiler-en-las-canitas-3-ambientes--12129151
110000,56,3,Capital Federal,departamento,alquiler,$,Almagro,0,"Almagro, Capital Federal",2022/12/02,/departamento-en-alquiler-en-almagro-3-ambientes--3803781
70000,35,1,Capital Federal,departamento,alquiler,$,Nuñez,0,"Nuñez, Capital Federal",2022/12/02,/departamento-en-alquiler-en-nunez-1-ambiente--12129571
82000,36,2,Capital Federal,departamento,alquiler,$,Barrio Norte,0,"Barrio Norte, Capital Federal",2022/12/02,/departamento-en-alquiler-en-barrio-norte-2-ambientes--12149087
198000,102,3,Capital Federal,departamento,alquiler,$,Retiro,0,"Retiro, Centro",2022/12/02,/departamento-en-alquiler-en-retiro-3-ambientes--12132108
65000,37,1,Capital Federal,departamento,alquiler,$,Caballito,0,"Caballito, Capital Federal",2022/12/02,/departamento-en-alquiler-en-caballito-1-ambiente--12154796
65000,31,1,Capital Federal,departamento,alquiler,$,Chacarita,0,"Chacarita, Capital Federal",2022/12/02,/departamento-en-alquiler-en-chacarita-1-ambiente--12154983
145000,70,3,Capital Federal,departamento,alquiler,$,Saavedra,0,"Saavedra, Capital Federal",2022/12/02,/departamento-en-alquiler-en-saavedra-3-ambientes--12157884
150000,55,3,Capital Federal,departamento,alquiler,$,Villa Crespo,0,"Villa Crespo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-crespo-3-ambientes--12155877
118000,65,3,Capital Federal,departamento,alquiler,$,Villa Devoto,0,"Villa Devoto, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-devoto-3-ambientes--12154967
70000,53,2,Capital Federal,departamento,alquiler,$,San Nicolas,0,"San Nicolás, Centro",2022/12/02,/departamento-en-alquiler-en-san-nicolas-3-ambientes--12114756
65000,34,2,Capital Federal,departamento,alquiler,$,Almagro,0,"Almagro, Capital Federal",2022/12/02,/departamento-en-alquiler-en-almagro-2-ambientes--12156465
100000,70,3,Capital Federal,departamento,alquiler,$,Congreso,0,"Congreso, Capital Federal",2022/12/02,/departamento-en-alquiler-en-congreso-3-ambientes--11967694
248000,105,4,Capital Federal,departamento,alquiler,$,Almagro,0,"Almagro, Capital Federal",2022/12/02,/departamento-en-alquiler-en-almagro-4-ambientes--7799527
90000,78,4,Capital Federal,departamento,alquiler,$,Flores,0,"Flores, Capital Federal",2022/12/02,/departamento-en-alquiler-en-flores--12158198
60000,30,2,Capital Federal,departamento,alquiler,$,Palermo,0,"Palermo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-palermo-2-ambientes--12091395
155000,58,3,Capital Federal,departamento,alquiler,$,Urquiza,0,"Villa Urquiza, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-urquiza-3-ambientes--12118101
90000,34,2,Capital Federal,departamento,alquiler,$,Palermo,0,"Palermo Nuevo, Palermo",2022/12/02,/departamento-en-alquiler-en-palermo-nuevo-2-ambientes--12156551
140000,39,2,Capital Federal,departamento,alquiler,$,Urquiza,0,"Villa Urquiza, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-urquiza-2-ambientes--12157799
80000,60,3,Capital Federal,departamento,alquiler,$,Almagro,0,"Almagro, Capital Federal",2022/12/02,/departamento-en-alquiler-en-almagro-3-ambientes--11982544
130000,77,3,Capital Federal,departamento,alquiler,$,Recoleta,0,"Recoleta, Barrio Norte",2022/12/02,/departamento-en-alquiler-en-recoleta-3-ambientes--12113089
165000,55,3,Capital Federal,departamento,alquiler,$,Saavedra,0,"Saavedra, Capital Federal",2022/12/02,/departamento-en-alquiler-en-saavedra-3-ambientes--12090800
78000,45,3,Capital Federal,departamento,alquiler,$,San Cristobal,0,"San Cristobal, Capital Federal",2022/12/02,/departamento-en-alquiler-en-san-cristobal--12121169
85000,47,3,Capital Federal,departamento,alquiler,$,Palermo,0,"Palermo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-palermo-3-ambientes--12153975
65000,39,2,Capital Federal,departamento,alquiler,$,San Telmo,0,"San Telmo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-san-telmo-1-ambiente--12158006
150000,42,2,Capital Federal,departamento,alquiler,$,Nuñez,0,"Nuñez, Capital Federal",2022/12/02,/departamento-en-alquiler-en-nunez-2-ambientes--12157975
150000,42,2,Capital Federal,departamento,alquiler,$,Belgrano,0,"Belgrano, Capital Federal",2022/12/02,/departamento-en-alquiler-en-belgrano-2-ambientes--12157965
72000,36,1,Capital Federal,departamento,alquiler,$,Villa Devoto,0,"Villa Devoto, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-devoto-1-ambiente--11982130
60000,45,2,Capital Federal,departamento,alquiler,$,Chacarita,0,"Chacarita, Capital Federal",2022/12/02,/departamento-en-alquiler-en-chacarita--5582177
65000,41,2,Capital Federal,departamento,alquiler,$,Flores,0,"Flores, Capital Federal",2022/12/02,/departamento-en-alquiler-en-flores-2-ambientes--12131053
125000,75,3,Capital Federal,departamento,alquiler,$,Caballito,0,"Caballito, Capital Federal",2022/12/02,/departamento-en-alquiler-en-caballito-3-ambientes--12157933
75000,39,2,Capital Federal,departamento,alquiler,$,San Cristobal,0,"San Cristobal, Capital Federal",2022/12/02,/departamento-en-alquiler-en-san-cristobal-1-ambiente--12104975
70000,36,2,Capital Federal,departamento,alquiler,$,San Cristobal,0,"San Cristobal, Capital Federal",2022/12/02,/departamento-en-alquiler-en-san-cristobal-1-ambiente--12104993
60000,46,2,Capital Federal,departamento,alquiler,$,San Telmo,0,"San Telmo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-san-telmo-1-ambiente--12149847
60000,32,2,Capital Federal,departamento,alquiler,$,San Cristobal,0,"San Cristobal, Capital Federal",2022/12/02,/departamento-en-alquiler-en-san-cristobal-1-ambiente--12105003
75000,54,3,Capital Federal,departamento,alquiler,$,Monserrat,0,"Monserrat, Centro",2022/12/02,/departamento-en-alquiler-en-monserrat-3-ambientes--12157867
65000,40,2,Capital Federal,departamento,alquiler,$,Barrio Norte,0,"Barrio Norte, Capital Federal",2022/12/02,/departamento-en-alquiler-en-barrio-norte--8136950
70000,40,1,Capital Federal,departamento,alquiler,$,Caballito,0,"Caballito, Capital Federal",2022/12/02,/departamento-en-alquiler-en-caballito-1-ambiente--12153879
60000,37,2,Capital Federal,departamento,alquiler,$,Urquiza,0,"Villa Urquiza, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-urquiza-2-ambientes--12152424
80000,40,2,Capital Federal,departamento,alquiler,$,Villa Crespo,0,"Villa Crespo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-crespo-2-ambientes--12157778
250000,94,3,Capital Federal,departamento,alquiler,$,Barrio Norte,0,"Barrio Norte, Capital Federal",2022/12/02,/departamento-en-alquiler-en-barrio-norte-3-ambientes--12145904
78000,35,2,Capital Federal,departamento,alquiler,$,Villa del Parque,0,"Villa del Parque, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-del-parque-2-ambientes--12157663
75000,40,2,Capital Federal,departamento,alquiler,$,Villa Devoto,0,"Villa Devoto, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-devoto-1-ambiente--11899417
80000,32,2,Capital Federal,departamento,alquiler,$,Villa Devoto,0,"Villa Devoto, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-devoto-1-ambiente--11899274
210000,120,4,Capital Federal,departamento,alquiler,$,Belgrano,0,"Belgrano, Capital Federal",2022/12/02,/departamento-en-alquiler-en-belgrano--12053652
135000,55,3,Capital Federal,departamento,alquiler,$,Palermo,0,"Palermo Chico, Palermo",2022/12/02,/departamento-en-alquiler-en-palermo-chico-3-ambientes--12087845
215000,107,4,Capital Federal,departamento,alquiler,$,Recoleta,0,"Recoleta, Barrio Norte",2022/12/02,/departamento-en-alquiler-en-recoleta-4-ambientes--8221716
100000,42,2,Capital Federal,departamento,alquiler,$,Barrio Norte,0,"Barrio Norte, Capital Federal",2022/12/02,/departamento-en-alquiler-en-barrio-norte-2-ambientes--12156021
110000,60,3,Capital Federal,departamento,alquiler,$,Nuñez,0,"Nuñez, Capital Federal",2022/12/02,/departamento-en-alquiler-en-nunez-3-ambientes--12157330
100000,56,3,Capital Federal,departamento,alquiler,$,Recoleta,0,"Recoleta, Barrio Norte",2022/12/02,/departamento-en-alquiler-en-recoleta-4-ambientes--11920756
50000,40,2,Capital Federal,departamento,alquiler,$,Boca,0,"Boca, Capital Federal",2022/12/02,/departamento-en-alquiler-en-boca-2-ambientes--12000308
93000,66,3,Capital Federal,departamento,alquiler,$,Caballito,0,"Caballito Sur, Caballito",2022/12/02,/departamento-en-alquiler-en-caballito-sur-3-ambientes--12151143
45000,26,1,Capital Federal,departamento,alquiler,$,San Telmo,0,"San Telmo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-san-telmo-1-ambiente--12011074
200000,116,4,Capital Federal,departamento,alquiler,$,Almagro,0,"Almagro, Capital Federal",2022/12/02,/departamento-en-alquiler-en-almagro-4-ambientes--12157471
45000,38,2,Capital Federal,departamento,alquiler,$,Balvanera,0,"Balvanera, Capital Federal",2022/12/02,/departamento-en-alquiler-en-balvanera-2-ambientes--12119479
90000,67,3,Capital Federal,departamento,alquiler,$,Villa Pueyrredon,0,"Villa Pueyrredon, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-pueyrredon--12144876
68000,37,2,Capital Federal,departamento,alquiler,$,Balvanera,0,"Balvanera, Capital Federal",2022/12/02,/departamento-en-alquiler-en-balvanera-2-ambientes--12149278
55000,35,2,Capital Federal,departamento,alquiler,$,Caballito,0,"Caballito, Capital Federal",2022/12/02,/departamento-en-alquiler-en-caballito-2-ambientes--12149105
90000,40,2,Capital Federal,departamento,alquiler,$,Almagro,0,"Almagro, Capital Federal",2022/12/02,/departamento-en-alquiler-en-almagro-2-ambientes--12157173
75000,35,2,Capital Federal,departamento,alquiler,$,Boedo,0,"Boedo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-boedo-2-ambientes--12153913
143000,95,4,Capital Federal,departamento,alquiler,$,Caballito,0,"Caballito, Capital Federal",2022/12/02,/departamento-en-alquiler-en-caballito-4-ambientes--12144992
150000,100,3,Capital Federal,departamento,alquiler,$,Recoleta,0,"Recoleta, Barrio Norte",2022/12/02,/departamento-en-alquiler-en-recoleta-3-ambientes--12053224
63000,37,2,Capital Federal,departamento,alquiler,$,Colegiales,0,"Colegiales, Capital Federal",2022/12/02,/departamento-en-alquiler-en-colegiales-2-ambientes--12068195
130000,74,3,Capital Federal,departamento,alquiler,$,Recoleta,0,"Recoleta, Barrio Norte",2022/12/02,/departamento-en-alquiler-en-recoleta-3-ambientes--12148770
79900,50,2,Capital Federal,departamento,alquiler,$,Barrio Norte,0,"Barrio Norte, Capital Federal",2022/12/02,/departamento-en-alquiler-en-barrio-norte-2-ambientes--8277710
69900,110,5,Capital Federal,departamento,alquiler,$,Barrio Norte,0,"Barrio Norte, Capital Federal",2022/12/02,/departamento-en-alquiler-en-barrio-norte-5-ambientes--12078685
69500,110,5,Capital Federal,departamento,alquiler,$,Recoleta,0,"Recoleta, Barrio Norte",2022/12/02,/departamento-en-alquiler-en-recoleta-5-ambientes--12078686
130000,38,2,Capital Federal,departamento,alquiler,$,Las Cañitas,0,"Las Cañitas, Belgrano",2022/12/02,/departamento-en-alquiler-en-las-canitas-2-ambientes--12156820
105000,65,3,Capital Federal,departamento,alquiler,$,Nuñez,0,"Nuñez, Capital Federal",2022/12/02,/departamento-en-alquiler-en-nunez-3-ambientes--12014632
80000,48,2,Capital Federal,departamento,alquiler,$,Barrio Norte,0,"Barrio Norte, Capital Federal",2022/12/02,/departamento-en-alquiler-en-barrio-norte-2-ambientes--12156671
130000,60,3,Capital Federal,departamento,alquiler,$,Villa Crespo,0,"Villa Crespo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-crespo-3-ambientes--12156751
80000,29,1,Capital Federal,departamento,alquiler,$,Villa Real,0,"Villa Real, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-real--6055864
185000,83,3,Capital Federal,departamento,alquiler,$,Palermo,0,"Palermo, Capital Federal",2022/12/02,/departamento-en-alquiler-en-palermo-3-ambientes--12133120
49500,34,2,Capital Federal,departamento,alquiler,$,Almagro,0,"Almagro, Capital Federal",2022/12/02,/departamento-en-alquiler-en-almagro-1-ambiente--8340056
105000,40,2,Capital Federal,departamento,alquiler,$,Urquiza,0,"Urquiza R, Villa Urquiza",2022/12/02,/departamento-en-alquiler-en-urquiza-r-2-ambientes--12085845
80000,45,2,Capital Federal,departamento,alquiler,$,Villa Pueyrredon,0,"Villa Pueyrredon, Capital Federal",2022/12/02,/departamento-en-alquiler-en-villa-pueyrredon-2-ambientes--12144902
180000,80,3,Capital Federal,departamento,alquiler,$,Belgrano,0,"Belgrano Barrancas, Belgrano",2022/12/02,/departamento-en-alquiler-en-belgrano-barrancas--12105609
60000,30,1,Capital Federal,departamento,alquiler,$,Colegiales,0,"Colegiales, Capital Federal",2022/12/02,/departamento-en-alquiler-en-colegiales-1-ambiente--12120665
60000,28,1,Capital Federal,departamento,alquiler,$,Parque Chacabuco,Parque Chacabuco,Doblas 1100,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1267106543-alquiler-departamento-monoambiente-_JM
150000,102,4,Capital Federal,departamento,alquiler,$,Belgrano,0,Belgrano,2022/12/02,/departamento-en-alquiler-en-belgrano-4-ambientes--12149527
83000,53,3,Capital Federal,departamento,alquiler,$,Barracas,0,Barracas,2022/12/02,/departamento-en-alquiler-en-barracas-3-ambientes--12179336
110000,31,2,Capital Federal,departamento,alquiler,$,Palermo,0,Palermo,2022/12/02,/departamento-en-alquiler-en-palermo-2-ambientes--12179244
97000,93,4,Capital Federal,departamento,alquiler,$,Velez Sarsfield,0,Velez Sarsfield,2022/12/02,/departamento-en-alquiler-en-velez-sarsfield-4-ambientes--11938982
97000,93,4,Capital Federal,departamento,alquiler,$,Floresta,0,Floresta,2022/12/02,/departamento-en-alquiler-en-floresta-4-ambientes--7218169
97000,93,4,Capital Federal,departamento,alquiler,$,Flores,0,Flores,2022/12/02,/departamento-en-alquiler-en-flores-4-ambientes--12044293
60000,35,2,Capital Federal,departamento,alquiler,$,Liniers,0,Liniers,2022/12/02,/departamento-en-alquiler-en-liniers-1-ambiente--12143216
70000,42,2,Capital Federal,departamento,alquiler,$,Congreso,0,Congreso,2022/12/02,/departamento-en-alquiler-en-congreso-2-ambientes--12179192
70000,35,1,Capital Federal,departamento,alquiler,$,Paternal,0,Paternal,2022/12/02,/departamento-en-alquiler-en-paternal-1-ambiente--12134886
69000,28,1,Capital Federal,departamento,alquiler,$,Villa Crespo,0,Villa Crespo,2022/12/02,/departamento-en-alquiler-en-villa-crespo-1-ambiente--12179222
160000,67,3,Capital Federal,departamento,alquiler,$,Belgrano,0,Belgrano,2022/12/02,/departamento-en-alquiler-en-belgrano-3-ambientes--12179191
100000,80,4,Capital Federal,departamento,alquiler,$,Urquiza,0,Villa Urquiza,2022/12/02,/departamento-en-alquiler-en-villa-urquiza-4-ambientes--12179147
80000,41,2,Capital Federal,departamento,alquiler,$,Caballito,0,Caballito,2022/12/02,/departamento-en-alquiler-en-caballito-2-ambientes--12124762
70000,72,4,Capital Federal,departamento,alquiler,$,Centro,0,Centro,2022/12/02,/departamento-en-alquiler-en-centro-4-ambientes--11837620
120000,51,1,Capital Federal,departamento,alquiler,$,Monserrat,0,Monserrat,2022/12/02,/departamento-en-alquiler-en-monserrat-1-ambiente--12179117
60000,30,1,Capital Federal,departamento,alquiler,$,Caballito,0,Caballito,2022/12/02,/departamento-en-alquiler-en-caballito-1-ambiente--12178759
100000,70,3,Capital Federal,departamento,alquiler,$,Monserrat,0,Monserrat,2022/12/02,/departamento-en-alquiler-en-monserrat-3-ambientes--12179061
80000,50,2,Capital Federal,departamento,alquiler,$,Villa Luro,0,Villa Luro,2022/12/02,/departamento-en-alquiler-en-villa-luro-2-ambientes--12142632
80000,55,2,Capital Federal,departamento,alquiler,$,Villa Devoto,0,Villa Devoto,2022/12/02,/departamento-en-alquiler-en-villa-devoto-2-ambientes--7410443
195000,100,4,Capital Federal,departamento,alquiler,$,Barrio Norte,0,Barrio Norte,2022/12/02,/departamento-en-alquiler-en-barrio-norte-4-ambientes--11676409
52000,30,1,Capital Federal,departamento,alquiler,$,Constitucion,0,Constitucion,2022/12/02,/departamento-en-alquiler-en-constitucion-1-ambiente--12178942
90000,43,2,Capital Federal,departamento,alquiler,$,Caballito,0,Caballito,2022/12/02,/departamento-en-alquiler-en-caballito-2-ambientes--12179010
